27,>নিম্নের
27,>নিম্নক্ত
26,০-০-১
26,স্যালাইন
26,স্বসাভাবিক
26,রেখে
26,মিশিয়ে
26,বুকের
26,বক্ষব্যাধি
26,নিয়ন্ত্রণ
26,নাকের
26,নাক-কান-গলা
26,টায়ে
26,উপরের
26,à¦–à¦¾à¦“à¦¾à§ÿà§‡
26,à¦à¦–à¦¨
26,system
26,stat
26,secnid-ds
26,normanol
26,nocturia
26,montene
26,max
26,gum
26,evo
26,early
26,dyspareunia
26,doctor>>>
26,contraceptive
26,caldil
26,bs
26,bodies
26,aspect
26,also
26,>অতি
26,21
26,'à¦°
25,২-৩
25,হওয়া
25,সত্তর
25,শিশু
25,রাখবেন>
25,মাংশ
25,ভাল
25,ফুলে
25,ফিজিওথেরাপি
25,প্রয়োজনমত
25,পদ্ধতি
25,ডুবিয়ে
25,ডীম
25,খাবেননা
25,এখন
25,একটা
25,ইউনিট
25,আপনি
25,à¦œà§à¦¬à¦¾à¦²à¦¾
25,à¦ªà§‹à§œà¦¾
25,zithrox
25,working
25,well
25,wekness
25,symptomatic
25,skull
25,sexual
25,rheumatic
25,pvr
25,problems
25,numness
25,maxima
25,heavyness
25,half
25,gout
25,gaba-p
25,febus
25,excess
25,epigastrium
25,empty
25,econate
25,consulted
25,bl
25,baby
25,ba
25,>প্রেসার
25,>আগের
24,২।
24,স্বামীকে
24,শ্বাসকষ্টের
24,ভিজিয়ে
24,পরিছছন্ন
24,নিয়ন্ত্রণে
24,গিড়ায়
24,কেজির
24,করতে
24,উপদেশ
24,ইউরলজি
24,অর্থপেডিক্স
24,à¦¸à¦ªà§à¦¤à¦¾à¦¹à§‡
24,à¦¯à¦–à¦¨
24,à¦ªà¦°à§€à¦•à§à¦·à¦¾
24,à¦¤à¦¿à¦¨
24,ucol
24,test:
24,rtd
24,rash
24,prostate
24,prolapse
24,power
24,persists
24,menorrhagia
24,maxsulin
24,lying
24,keton
24,hotness
24,his
24,heartburn
24,hair
24,fexofen
24,especially
24,ejaculation
24,edeloss
24,dismenorrhoea
24,calf
24,bloating
24,bep
24,avil
24,angina
24,abnormal
24,a/p
24,30/70
24,2months
24,100mg
24,1/2-1/2-1/2
24,0৫
23,১।x-ray
23,হবেন
23,শরবত
23,লেবু
23,লিখে
23,রাখার
23,যখন
23,ফেলবেন
23,পরিবর্তন
23,জিহবার
23,জানার
23,কোষ্ঠকাঠিন্য
23,কাঁচ
23,ঔষধের
23,অতিসত্বর।
23,wk
23,uncontrol
23,solas
23,seeking
23,quinox
23,pus
23,pep
23,pegalin
23,operated
23,oedema
23,momvit
23,lipril
23,e-vit
23,distaste
23,disorder
23,digital
23,cretinine
23,contact
23,amlotab
23,albumin
23,2006
23,2/3
22,হাতে
22,সকল
22,লাউ
22,যে
22,মেডিসিনে
22,মিলি
22,মাপবেন
22,ফলমূল
22,পেঁপে
22,পারেন।
22,পরিপূর্ণ
22,নিকটোস্থ
22,খাবেন>প্রতিদিন
22,কুমড়া
22,ওউশধ
22,এখনই
22,উপজেলা
22,ইন্সুলিন
22,à¦¸à¦®à§ÿ
22,à¦¸à¦ªà§à¦¤à¦¾à¦¹
22,à¦¬à§à¦¯à¦¾à¦¬à¦¹à¦¾à¦°
22,à¦ªà§à¦°à§ÿà§‹à¦œà¦¨à§‡à¥¤
22,à¦
22,u-100
22,type
22,tract
22,toe
22,temp
22,syndrome
22,s-1
22,onium
22,often
22,ocassional
22,menestruation
22,irritable
22,investigation
22,interval
22,incidentally
22,hard
22,fingers
22,ent
22,eczematous
22,despite
22,desease
22,ct
22,continuous
22,color
22,brain
22,25mg
22,2-3
21,৩-৪
21,সেন্টার
21,সব
21,যোগযোগ
21,মেপে
21,মাফিক
21,ভর্তি
21,বিষয়ে
21,বিছানায়
21,বাদ
21,পাওয়ার
21,পর।
21,দিতে
21,তাড়াতাড়ি
21,ডায়েবেটিস
21,ঠাণ্ডার
21,করে।
21,ওষূধের
21,à§¦à§­
21,à¦¸à¦®à¦¸à§à¦¯à¦¾
21,à¦²à¦¾à¦—à¦¾à¦¬à§‡à¦¨à¥¤
21,usually
21,urogenital
21,tonsillitis
21,thyroid
21,tablet
21,t
21,sultolin
21,sucomet-850
21,scabis
21,runny
21,position
21,palpitition
21,oramet
21,neuropathic
21,mucus
21,mucous
21,mri
21,meanstraution
21,local
21,later
21,hour
21,groin
21,ft3
21,fluclox
21,fissure
21,ett
21,echocardiography
21,dysentry
21,dose
21,consciousness
21,bilateral
21,a/m
21,>পরিষ্কার
21,>15
21,7-8
21,2:
20,৭দিন
20,সদর
20,ম্যাস
20,নিউরো
20,ধুয়ে
20,ধুবেন
20,দেখাবেনঃusg
20,দেখাবেনঃs
20,দুইবেলা
20,তুলবেননা
20,ডেটল
20,চিটাগং
20,গায়ে
20,খেজুর
20,একত্রে
20,à¦®à§à¦–
20,uterine
20,umbilicus
20,typing
20,tofranil
20,sunlight
20,statement
20,sleeping
20,situ
20,repeated
20,reduced
20,puff
20,perkinil
20,p/r
20,nebanol
20,mnth
20,melixol
20,jointec
20,insomonia
20,infected
20,increasing
20,h?o
20,eyeache
20,each
20,dandruff
20,c
20,bt
20,bodyach
20,bigmet
20,apthus
20,advice-1
20,according
20,accidental
20,1yr
20,1year
20,1mnth
20,18
20,0-0-1
19,১টা
19,ের
19,সারাদিনে
19,রাত
19,বিকেলে
19,বাথার
19,বাকি
19,পিঠে
19,পরিষ্কার-পরিচ্ছন্ন
19,পরবর্তীতে
19,পরবর্তি
19,থাকবে।
19,ডায়াটিশিয়ান
19,টার
19,জরায়ুতে
19,ঘন্টা
19,গুলের
19,গর্ভবতী
19,ক্রিম
19,করবেন-৬
19,উন্নতি
19,উঠলে
19,আসলে
19,অস্থির
19,ã
19,à¦•à¦¾à¦¶à¦¿
19,à¦®à§à¦–à§‡
19,wound
19,unicontine
19,took
19,sweeling
19,sometime
19,scan
19,premature
19,positive
19,physical
19,pg
19,neuropathy
19,nail
19,myalgia
19,inability
19,hyper
19,headach
19,fungidal
19,flucloxin
19,fish
19,feverishness
19,extrimities
19,dysphagia
19,docopa
19,difficulties
19,defication
19,cramps
19,change
19,caugh
19,blackout
19,antidiabetic
19,>পরপর
19,>কানের
19,>x-ray
19,>orthopedics
19,2year
19,2habbs
19,120mg
19,07
18,২৪
18,যৌনরোগ
18,মুরগির
18,মতো।
18,বেগুন
18,প্রয়োজনে।
18,পরিছন্ন
18,দুপুরে
18,দিম
18,তল
18,জ্বালাপোড়া
18,জিবের
18,জন্মনিয়ন্ত্রণ
18,ছিদ্রে
18,চিংড়ি
18,ঘুমানোর
18,ঘুমানর
18,গ্লুকোজের
18,গুলিয়ে
18,ইসুবগুলের
18,à¦¶à§à¦°à§
18,à¦°à¦¾à¦¤à§‡à¦°
18,à¦¬à§à¦²à¦¾à¦¡
18,à¦ªà§à¦°à§‡à¦¶à¦¾à¦°
18,à¦à¦•à¦¬à¦¾à¦°à¥¤
18,whitfield
18,ve
18,ulcerants
18,two
18,symptom
18,rinitis
18,repeat
18,reduce
18,re
18,r
18,polyurea
18,otherwise
18,orthopaedic
18,occurs
18,mother
18,mens
18,lacrimation
18,intermittent
18,induced
18,improving
18,history:
18,hernia
18,glands
18,exersion
18,equra
18,episode
18,dysfunction
18,done
18,bladder
18,beovit
18,adiponil
18,?????
18,6months
18,22
18,1:
17,৬-
17,৫-
17,১মাস
17,১।cbc
17,সত্ত্বর
17,শেষ
17,রিপোরট
17,বাধাকপি
17,প্রেসক্রিপশন
17,প্রথম
17,পনির
17,নেওয়ার
17,না>
17,দুবার
17,দাতের
17,জন্য1
17,গুলা
17,করুন।
17,করা
17,ইনহেলার
17,অ্যালারজির
17,à§¨/à§©
17,à§§à¦¬à¦¾à¦°
17,à¦–à¦¾à¦¬à§‡à¦¨à¥¤à¦¦à¦¿à¦¨à§‡
17,à¦œà¦°à¦¾à§ÿà§à¦°
17,à¦¸à¦¹à¦¬à¦¾à¦¸
17,à¦¨à¦¿à¦·à§‡à¦§
17,trum
17,thyroxin
17,thrush
17,scalp
17,pyrenol
17,pedal
17,orthopaedics
17,opton
17,occassionaly
17,near
17,musle
17,menthol
17,lecorrhoea
17,husband
17,haemorroids
17,h/0
17,genaralized
17,flixonase
17,felling
17,evacuation
17,esoral
17,cx-ray
17,cefix
17,bisocor
17,anemia
17,acute
17,abscess
17,>পায়ের
17,750
17,2hrabf
17,2000
17,1tab
16,৩/৪
16,১।stool
16,সরবত
16,সরকারী
16,রোগী
16,রাস্তার
16,যেন
16,মলদ্বারে
16,ভুষির
16,ভিতরে
16,ভাপ
16,ভাজা
16,ব্যাপারে
16,বালিশে
16,বাটি
16,বদলাবেন
16,পায়খান
16,দেয়া
16,তা
16,টী
16,গাইনীবিশেষজ্ঞ
16,খাবেন।>
16,খাবেন>প্রতি
16,খাবেন>নিম্নক্ত
16,ঔষুধের
16,একবার
16,অবস্থার
16,অবশ্যেই
16,অন্য
16,অনুভব
16,à§¨à§§
16,à§¦à§§
16,à¦†à¦—à§‡à¦°
16,à¦–à¦¾à¦“à§ÿà¦¾
16,à¦¸à§à¦¥à¦¾à¦¨à§‡
16,warmth
16,used
16,unable
16,thyrox
16,stemetil
16,spoon+
16,soft
16,shock
16,second
16,rheumatoid
16,rezulin
16,pulse
16,proper
16,prescription
16,phase
16,palpitaion
16,orthopedics
16,onset
16,obstruction
16,novelta
16,mtx
16,mic
16,malignant
16,magsulf
16,lost
16,jelly
16,haemoptysis
16,flushing
16,episodic
16,epilepsy
16,electric
16,cortan
16,coracal
16,coloration
16,childhood
16,beclomin
16,apetite
16,antihtn
16,allergy?
16,acne
16,>surgery
16,>ogtt
16,5days
16,5-6
16,0১
15,৩দিন
15,১।s
15,০৬
15,হবেনঃogtt
15,সামুদ্রিক
15,রাজশাহী
15,রক্তে
15,মেডিক্যাল
15,পুর্বের
15,পরও
15,নিবেন1
15,নিকতস্থ
15,নিউরোলজী
15,দেখিয়ে
15,দুইটা
15,টক
15,জন্ম
15,ছুটির
15,চলবেন>
15,ঘাড়ে
15,খাবারে
15,কমপ্লেক্স
15,কফি
15,ওষধ
15,এমবিবিএস
15,আসবেন।
15,আলু
15,আপেল
15,আগামীকাল
15,।এবং
15,à§ªà¦¦à¦¿à¦¨à¥¤
15,à§§à§¦à§¦
15,}
15,urin
15,toes
15,taste
15,syrup
15,sufficient
15,subfertility
15,secretion
15,savlon
15,rft
15,protien
15,prothrombin
15,posture
15,platelet
15,omex
15,ocp
15,occipital
15,obs
15,micturiotion
15,micturion
15,mi
15,metaloc
15,lh
15,inner
15,infestation
15,infection?
15,hypothyroid
15,heat
15,having
15,gastroenterology
15,gas
15,findings
15,feburen
15,etc
15,epigagtric
15,endocrinologist
15,dhaka
15,dettol
15,count
15,check-up
15,certain
15,c/c
15,breasts
15,bitter
15,birthcanal
15,antibody
15,alcet
15,aggravates
15,>ঢাকা
15,>s
15,8-9
15,500xr
15,2hours
15,2h
15,17
15,11
15,%
14,৩।
14,১-০-১
14,হাসপাতাল/
14,হাঁটবেন>
14,হওয়ার
14,সাস্থ্য
14,সারজারি
14,সম্যসা
14,সমাধান
14,শিখে
14,রাতে-
14,মহাখালী
14,ভয়
14,বাদে
14,প্রেসক্রিপশনের
14,পুনরায়
14,পাবেন
14,পরের
14,পরিমাণ
14,পরলে
14,ধরনের
14,দিলে
14,দাঁড়িয়ে
14,তৈলাক্ত
14,চুল্কালে
14,ঘুমাবেন
14,ঘা
14,কম/বেশী
14,অরথপেডিক্স
14,অন্তত
14,à¦¬à§‡à¦²à¦¾
14,à¦¬à¦¾à¦¦
14,à¦ªà§à¦°à¦¤à¦¿à¦¦à¦¿à¦¨
14,à¦¦à§à¦‡
14,à¦à¦•à¦¤à§à¦°à§‡
14,ultrasonography
14,ting
14,tendency
14,summer
14,steroid
14,significant
14,sesation
14,seizure
14,see
14,scrotum
14,screening
14,reports
14,pruritis
14,oxycone
14,ocassionally
14,nocturnal
14,ms
14,ling
14,kids
14,join
14,it
14,iriban
14,inhaled
14,hypercholesterolaemia
14,hepatitis
14,h/o:
14,gradual
14,felt
14,feel
14,elevated
14,echocardiogram
14,dismanorrhoea
14,diabetis
14,dermatitis
14,cyst
14,congetion
14,chestpain
14,black
14,birth
14,always
14,_
14,?ibs
14,>১৪দিন
14,>বেশী
14,>বুকে
14,>gynae
14,>cardiology
14,<
14,4-5
14,4-
14,2008
13,২চামচ
13,১o
13,হতে
13,স্বামীর
13,সমসসা
13,সঙ্গে
13,রোগের
13,মলম
13,ভুসি
13,বেবহার
13,পেটে।
13,পাইখানা
13,পরবরতিতে
13,নিন।
13,নং
13,দাখাবেন
13,টুকরা
13,জরুরি
13,জরায়ু
13,ঘুমের
13,ক্ষত
13,কোণ
13,করাবেনঃ
13,কথা
13,আজ
13,অ্যালার্জির
13,অন্ধকার
13,à§©/à§ª
13,à¦˜à§à¦®à§‡à¦°
13,à¦¸à¦¨à§à¦§à§à¦¯à¦¾à§ÿ
13,à¦¶à§‹à¦¬à¦¾à¦°
13,à¦¯à¦¦à¦¿
13,à¦®à§à¦–à§‡à¦°
13,à¦¬à¦¾à¦°à¥¤
13,à¦¬à¦¾à¦¥à¦¾à¦°
13,works
13,unit
13,suppository
13,suffering
13,smell
13,short
13,salbutamol
13,purisal
13,progesic
13,primary
13,pregnency
13,persist
13,pacemaker
13,obt
13,improves
13,impairment
13,hm
13,hesitancy
13,gelora
13,fossa
13,flow
13,exovate
13,ec
13,dysmen
13,drip
13,doxicab
13,cut
13,could
13,copulation
13,convulsion
13,bexitrol-f
13,anosmiea
13,adbomen
13,activity
13,accident
13,>গাইনী
13,>>>
13,16
13,15/500
12,১চামচ
12,১।fbs
12,১-২
12,১-১-১
12,ে
12,স্বাস্থ্যকেন্দ্রে
12,সোডা
12,শোবার
12,রাত্রে
12,মাথায়
12,বিশেশজ্ঞ
12,বিজ্ঞান
12,বহির্বিভাগে
12,বহির্বিভাগ
12,প্রতিবার
12,পাতিল
12,নীচের
12,নির্দিষ্ট
12,না>১
12,নখ
12,দেখানো
12,দিয়া
12,ডিগ্রী
12,জর্দা
12,চোপড়
12,চোখে
12,ঘার
12,গাইনই
12,ক্রিমটা
12,করবেন;
12,এলার্জি
12,এলাজি
12,ইন্সটিটিউট
12,আরেকটি
12,à§¨à¦¬à¦¾à¦°
12,à¦˜à¦¾à§œà§‡
12,à¦˜à¦£à§à¦ÿà¦¾
12,à¦œà¦°à¦¾à§ÿà§à¦¤à§‡
12,à¦¬à§‡à¦¸à¦¿
12,yolk
12,winter
12,wash
12,wants
12,voice
12,us
12,units
12,typhoid
12,tuberculosis
12,therapy
12,tenil
12,ring
12,prof
12,posterior
12,physiotherapy
12,nsaid
12,neurologist
12,neotack
12,narrow
12,missed
12,method
12,magnesia
12,leucchorea
12,la
12,iron
12,indigesion
12,hypoglycaemic
12,herbal
12,healing
12,great
12,fr
12,fimoxyl
12,fevere
12,droppler
12,dr
12,dorsal
12,doppler
12,dibbling
12,delayed
12,controled
12,consultant
12,colorization
12,ckd
12,ceftron
12,calcium
12,bodiache
12,blistering
12,bad
12,atleast
12,arian
12,>রাতে
12,>>>>
12,2চামচ
12,200mg
12,1gm
12,15days
12,1/2+0+1/2
12,1-
11,৫-৬
11,৪৫
11,২-২
11,হাড়ের
11,হাশপাতালে
11,হসপিটাল
11,সরাসরি
11,সব্জি
11,শুয়ে
11,শসা
11,মিসিয়ে
11,মিষ্টিজাতীয়
11,মাপবেন।
11,ভিতর
11,বোধ
11,বেলা।
11,বেথার
11,বালিশ
11,বাঁধাকপি
11,ফুলকপি
11,পূর্ণ
11,পুরা
11,পরেও
11,পরবেন।
11,নিবেনঃfbs
11,নিচ
11,নিউরোমেডিসিন
11,নাই
11,নম্বর
11,ত্যাগ
11,তরকারি
11,ঠিকমত
11,টমেটো
11,জনে
11,ছাতা
11,চিনি
11,গারগল
11,খাসীর
11,খাবেন।নিম্নের
11,খাবেন>চোখের
11,খাবেন---গ্যাসের
11,খাবেন-----------পায়খানা
11,ক্ষতস্থানে
11,কিডনীরোগ
11,করাবেনঃogtt
11,করাবেনঃfbs
11,কমে
11,আপাতত
11,আনার
11,আধাগ্লাস
11,অশুধের
11,অবশই
11,à¦‰à¦ªà¦°
11,à¦•à§à¦²à¦¿
11,à¦˜à¦¾
11,à¦œà¦¨à§à¦¯
11,à¦¶à¦°à§€à¦°à§‡
11,à¦®à¦¾à¦¸à¦¿à¦•
11,xten
11,x-trum
11,weak
11,vulval
11,via
11,using
11,upto
11,unusual
11,umbilical
11,traxyl
11,traumatic
11,thoracic
11,sponteneously
11,spontaneous
11,samples
11,road
11,referred
11,reagion
11,povisep
11,pleural
11,parapyrol
11,palpition
11,ovarian
11,oligomenorrhea
11,occasion
11,nt
11,nodular
11,n/o
11,moderate
11,mixterd
11,mental
11,maenopausal
11,light
11,lactating
11,jaw
11,iprasol
11,indiver
11,headche
11,hc
11,haemorrhoid
11,gradually
11,glycerine
11,gi
11,freqency
11,fpr
11,fibroadenoma
11,familial
11,effusion
11,eczema
11,dysmenorrhea
11,doctors
11,dislipidemia
11,defeacation
11,cardizem
11,can't
11,buttock
11,blurred
11,blso
11,amenorrhea
11,?uti
11,?csom
11,>হাড়
11,>সমস্যা
11,>সবজি
11,>ভাতের
11,8-10
11,3:
11,32
11,2month
11,26
11,13
11,0৩
10,৯
10,৮-১০
10,১৫দিন
10,১।usg
10,১;
10,হাটবেন
10,হঠাত
10,স্বসাঁভাবিক
10,সার্জারী
10,সমিতি
10,শীঘ্রই
10,শরনাপন্ন
10,শনিবার
10,লাগাবেন>
10,রোদে
10,রংপুর
10,যাতে
10,যক্ষা
10,মাাসিকের
10,মাস্ক
10,মাস।
10,মাস>
10,মাপিয়ে
10,মান্স
10,মাতৃসদন
10,মাছ-মাংস-শাক-সবজি
10,ভাজা-
10,ভাজ
10,ব্যাবহারের
10,ব্যাথায়
10,বিশ্রামে
10,বিশেসজ্ঞ
10,বিচি
10,বি
10,বাড়লে
10,ফোলা
10,ফল্মূল
10,ফলো
10,পড়লে
10,প্রেশারecg
10,প্রসূতি
10,পেলে
10,পিঠ
10,পালং
10,পরবরতি
10,নিষেধ
10,নিছের
10,নিকট
10,নিউরোসাইন্স
10,দেখাবেনঃtsh
10,দেখাবেন>>>>>>>>>
10,দেখাবেন>>>>>
10,দুইটি
10,দই
10,থানা
10,থাকবেন>প্রতিদিন
10,তালিকা-5
10,ণা
10,ঢাকাস্থ
10,ডেখাবেণ।
10,ডটস
10,টেনশন
10,টানা
10,টাtab
10,জুতা
10,চেক-আপ
10,ঘূম
10,ঘাড়ের
10,গ্যাস্ত্রএন্টেরলজিস্ট
10,গ্যাস্ট্রএন্ট্রলোজিস্ট
10,গ্যাস্ট্রএন্ট্রলজিস্ট
10,গোসলে
10,গসল
10,খাসি
10,খাবেন।রক্তের
10,খাবেণ
10,কার্ডিওলজিস্ট
10,কাণ
10,কাছ
10,কাগজ
10,কলার
10,করাবেন>
10,করবেননা
10,করবেন-
10,কঠিন
10,ওসুদ
10,একবার।
10,উপুড়
10,আসবেন
10,আধাঘন্টা
10,অরথোপেডিক্স
10,অবিলম্বে
10,অপারেশনের
10,â§â§ã
10,à§¨à§¦
10,à§¨à¦¬à¦¾à¦°à¥¤
10,à¦•à¦·à¦¾
10,à¦”à¦·à¦§
10,à¦šà¦¾à¦ª
10,à¦¹à¦“à§ÿà¦¾à¦°
10,à¦¶à¦°à§€à¦°
10,à¦°à¦•à§à¦¤
10,à¦°à¦¾à¦–à¦¬à§‡à¦¨
10,à¦¬à¦¾à¦šà§à¦šà¦¾
10,à¦ªà§à¦°à¦¸à§à¦°à¦¾à¦¬
10,à¦ªà¦°à§à¦¯à¦¨à§à¦¤
10,à¦ªà¦°à¦¿à¦•à§à¦·à¦¾à¦°
10,à¦ªà¦°à¦¿à¦¬à¦°à§à¦¤à¦¨
10,à¦¡à§‹à¦œ
10,à¦¡à§à¦°à¦¾à¦—
10,{
10,wth
10,were
10,viodin
10,urgent
10,uncontroled
10,tinnitus
10,thinks
10,thick
10,tenderness
10,tah
10,suffers
10,spondylosis
10,sound
10,sides
10,sensetion
10,semen
10,section
10,sea
10,schiatica
10,savlon/dettol
10,sacral
10,report
10,relation
10,reff
10,ref
10,reddish
10,receiving
10,radiate
10,pulmonary
10,properly
10,production
10,proctoscopy
10,predominantly
10,postmenopausal
10,pms
10,pill
10,per-urethral
10,pectoris
10,part
10,parasthesia
10,pain-
10,outdoor
10,orifice
10,occur
10,occassionally
10,obese
10,o/m
10,noticed
10,nothing
10,nifin
10,ness
10,neckpain
10,nausia
10,nack
10,month:
10,menoposal
10,medicatons
10,manuposal
10,lumbo
10,line
10,ligation
10,leucorrhea
10,jasocaine
10,insomniea
10,inf
10,imotil
10,illness
10,ho
10,her
10,heels
10,gravida
10,goitre
10,genralized
10,fsh
10,flatamil
10,facial
10,extending
10,earlier
10,durin
10,dove
10,dns
10,distension
10,diglutition
10,diffuse
10,diabetics
10,dexagurd
10,dessease
10,depression
10,delivery
10,deafness
10,cycle
10,cxray
10,cvd
10,curin
10,createnine
10,containing
10,concern
10,colorectal
10,colonoscopy
10,ccp
10,carvista
10,carrying
10,body-ache
10,boby
10,bnp
10,bfপরীক্ষা
10,barif
10,apthous
10,anril
10,ana
10,ag
10,advised
10,addomen
10,actrapid
10,acting
10,absent
10,abdomianl
10,??????
10,>শিশু
10,>রক্তের
10,>প্রেসারের
10,>প্রেশারের
10,>প্রস্রাবের
10,>পরে
10,>পরিস্কার
10,>পযাপ্ত
10,>নাক-কান-গলা
10,>দুইবেলা
10,>দন্ত
10,>জ্বর
10,>জরায়ুর
10,<<
10,5/
10,3days
10,2à¦šà¦¾à¦®à¦š
10,250mg
10,25/250
10,1st
10,10days
10,06
10,0+2+0
9,২চাপ
9,১৪-১৬
9,১।ecg
9,্মাসিকের
9,হার্নিয়ার
9,সেখান
9,সেই
9,সুগার
9,সাতেহ
9,মাড়ি
9,মাসিক
9,মধু
9,ব্যাধি
9,বেড়ে
9,বেশিক্ষণ
9,বাঁর
9,ফুল
9,পড়
9,প্রস্রাবে
9,প্যাকেট।
9,পায়ু
9,পারবেন।
9,পরিসন্ন
9,পরিবার
9,পরিবর্তে
9,পর-
9,পথে
9,নির্দেশিত
9,নিবেন>নিচের
9,নিবেণ
9,নামাজ
9,দিনের
9,ডোজে
9,ঠান্ডার
9,জালা
9,গ্রুপ
9,গায়নী
9,গাজর
9,গা
9,খেয়াল
9,খাইয়ে
9,খসির
9,কিনা
9,কিডনি
9,কালীন
9,করাবেন-
9,কপি
9,ওউষধ
9,উপদেশঃ
9,উঠে
9,আতি
9,আছে
9,আউটডোর
9,অবস্থা
9,à§¦
9,à¦•à¦°à¦¬à§‡à¦¨-à§¬
9,à¦°à¦¬à¦¿à¦¬à¦¾à¦°
9,à¦¬à§à¦¯à¦¥à¦¾à§à¦°
9,à¦¬à¦¾à¦¦à§‡
9,à¦ªà§à¦°à¦¾
9,à¦¨à¦¿à¦¬à§‡à¦¨à¥¤
9,à¦à¦‡
9,web
9,wall
9,v-plex
9,uti?
9,urticaria
9,unwell
9,transfusion
9,ths
9,swab
9,sulflu
9,still
9,started
9,sob?
9,similar
9,showed
9,sensitivity
9,select
9,season
9,rigor
9,rheumatology
9,resting
9,quantity
9,prostrate
9,pls
9,pizofen-ts
9,penfill
9,od
9,ocasionally
9,obase
9,oa
9,nystat
9,necter
9,mid
9,micturate
9,lucs
9,lots
9,lotion
9,leukorrohea
9,labour
9,know
9,kg
9,irregulae
9,incidental
9,humulin
9,htn+
9,houras
9,hemiparesis
9,headech
9,haemorrhoids
9,haematuria
9,gynaecological
9,genitalia
9,fungal?
9,frozen
9,foulsmelling
9,flacol
9,erectile
9,dribling
9,diarrhoea
9,culture
9,copd
9,colouration
9,cataract
9,bones
9,bone
9,apnoea
9,antibiotic
9,anti-htn
9,anomaly
9,aclovet
9,?post
9,?migraine
9,?foods
9,>একজন
9,>অন্যান্য
9,>অতিসত্ত্বর
9,>tab
9,>skin
9,=
9,600
9,2nd
9,29
9,2015
9,115
9,!
8,৪-৫
8,০+০+১
8,হৃদরোগবিশেষজ্ঞ
8,হাস্পাতালে
8,হলে-
8,স্বামী-ও
8,স্ত্রীর
8,সেগুলো
8,সম্ভব
8,শুক্রবার
8,শরীরের
8,যেসব
8,মাথার
8,বেলা--
8,বার-১৫
8,বক্ষ
8,পেশীতে
8,পরে----------গ্যাসের
8,পরীক্ষার
8,পরিধেয়
8,দিকে
8,দিএ
8,থাকার
8,থাকবেন>
8,তীব্র
8,তখন
8,চুলকালে
8,চাকার
8,ঘুরলে
8,করবেন।>
8,একইসাথে
8,উভয়
8,অব
8,অনুসারে
8,à¦•à¦°à¦¾à¦°
8,à¦•à¦°à¦¬à§‡à¦¨à¥¤
8,à¦•à¦°à¦¬à§‡
8,à¦ÿà¦¾à¦°
8,à¦°à§‹à¦œ
8,à¦ªà¦¾à§ÿà¦–à¦¾à¦¨à¦¾à¦°
8,à¦¨à§ÿà¥¤
8,à¦¨à¦¿à§ÿà¦®à§‡
8,à¥¤à¦¤à¦¬à§‡
8,x-
8,vomitop
8,urology
8,urologist
8,urge
8,ulcerant
8,surgeon
8,study
8,solution
8,sliding
8,size
8,scale
8,rheumatologist
8,recently
8,receive
8,perineal
8,penile
8,painless
8,only
8,old
8,nobesit
8,nebulization
8,muscular
8,min
8,migrain
8,mg/dl
8,menstraution
8,lowerlimb
8,jt
8,interrupted
8,insomnea
8,illiac
8,husk
8,haemoglobin
8,glucoseপরীক্ষাটি
8,glucomet750xr
8,glossitis
8,gestational
8,full
8,f/h
8,extremities
8,experienced
8,ex
8,endeavour
8,encorate
8,dietician
8,didnot
8,diapro
8,dermovate
8,daflon
8,contraceptic
8,clobate
8,claudication
8,cc
8,carva
8,caldical
8,bisoprol
8,betnovate
8,been
8,asthma?
8,artica
8,arise
8,arb
8,aptt
8,acepril
8,?pud
8,>হৃদরোগ
8,>সারজারি
8,>দাঁত
8,>জরুরী
8,80mg
8,2yrs
8,2+2+2+2
7,৬৩
7,৩মাস
7,২৫
7,০+০+১---
7,হয়।
7,হেলথ
7,হারের
7,হাত
7,হসপাতালে
7,হরমোন
7,স্বস্বাভাবিক
7,সম্পূর্ণ
7,লিভার
7,লাইট
7,রাতে----
7,যায়
7,যাবেন>
7,মেডিসিন/ডায়াবেটিক
7,মতো
7,মতই
7,ভারি
7,ব্যাবহ।র
7,বাড়িয়ে
7,বলবেন।
7,বরি
7,বন্ধাত্তের
7,পেতে
7,পানির
7,নেয়া
7,নিয়মগূলো
7,নিয়মকানুন
7,নিয়ন্ত্রন
7,নিরিবিলিতে
7,নিবেন01
7,নিক্টস্থ
7,নগর
7,দেখাবেনঃt3
7,দেখাবেনঃmp
7,দেখাবেন।১
7,দুধের
7,থা
7,তালিকা-৪
7,তলার
7,ডিগ্রির
7,জগাজগ
7,চিকিৎসক
7,চর্মরোগ
7,চর্মও
7,চর্বী
7,ঘুমাবেন।
7,গ্যাস্ট্রোলিভার
7,গোসলের
7,খাবেননা>
7,খাবেন>প্রচুর
7,খাদ্যাভ্যাস
7,কোষ্ঠকাঠিণ্য
7,কোকাকোলা
7,করে-
7,করবেন>ওজন
7,করবেন>ecg
7,ঔশুধ
7,ইসুব
7,ইশুব
7,ইন্সুলিনের
7,ইউরোলজী
7,আগামি
7,অবস
7,অনুযায়ী।
7,অনতিবিলম্বে
7,।যদি
7,à§®à¦ÿà¦¾
7,à¦šà¦¾à¦šà¦¾à¦®à¦š
7,à¦œà¦¾à¦¤à§€à§ÿ
7,à¦¸à¦•à¦¾à¦²
7,à¦¸à¦¾à¦®à§€à¦°
7,à¦¸à¦¹à¦¬à¦¾à¦¸à§‡à¦°
